Date,BBAR,BMA,GGAL,SUPV
2022-06-21,2.4669902324676514,11.683380126953125,7.25180721282959,1.3899999856948853
2022-06-17,2.486415147781372,11.673651695251465,7.320591449737549,1.3700000047683716
2022-06-16,2.4767026901245117,11.72229290008545,7.232154846191406,1.409999966621399
2022-06-15,2.534977674484253,12.12114143371582,7.379549503326416,1.5
2022-06-14,2.4281399250030518,11.975221633911133,7.173197269439697,1.4600000381469727
2022-06-13,2.3504395484924316,11.741748809814453,7.094586372375488,1.5099999904632568
2022-06-10,2.5058400630950928,12.597816467285156,7.703817367553711,1.690000057220459
2022-06-09,2.554403305053711,12.841018676757812,7.7726006507873535,1.7400000095367432
2022-06-08,2.7389419078826904,13.881918907165527,8.460441589355469,1.809999942779541
2022-06-07,2.82635498046875,14.319679260253906,8.706098556518555,1.7999999523162842
2022-06-06,2.8457798957824707,14.397504806518555,8.765056610107422,1.809999942779541
2022-06-03,2.95261812210083,14.776898384094238,8.951756477355957,1.8300000429153442
2022-06-02,2.90405535697937,14.935464859008789,9.030365943908691,1.850000023841858
2022-06-01,2.874917507171631,14.675232887268066,8.843667984008789,1.809999942779541
2022-05-31,2.97204327583313,14.796055793762207,9.050020217895508,1.8600000143051147
2022-05-27,3.04974365234375,15.316519737243652,9.217066764831543,1.8899999856948853
2022-05-26,3.0885941982269287,15.632514953613281,9.226893424987793,1.899999976158142
2022-05-25,3.03031849861145,15.3536958694458,9.207240104675293,1.899999976158142
2022-05-24,3.0594561100006104,15.48381233215332,9.18758773803711,1.8700000047683716
2022-05-23,3.0206058025360107,14.991228103637695,9.18758773803711,1.940000057220459
2022-05-20,2.8846302032470703,14.442883491516113,8.912450790405273,1.809999942779541
2022-05-19,2.97204327583313,14.656645774841309,9.099151611328125,1.7799999713897705
2022-05-18,2.9137680530548096,14.61946964263916,9.089323997497559,1.809999942779541
2022-05-17,3.03031849861145,15.0841703414917,9.325155258178711,1.8700000047683716
2022-05-16,3.0108933448791504,14.823938369750977,9.118803024291992,1.7999999523162842
2022-05-13,2.855492353439331,14.415000915527344,8.912450790405273,1.7200000286102295
